key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
721036,0,0,"CmnDefMrHousing_00140","NPC_OF_LIMSA","NPC_OF_GRIDANIA","NPC_OF_ULDAH","NPC_OF_KUGANE","","","","","","","","","","","","","","","","","","","","","","","","","","",1005637,1005651,1005644,1019105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721037,0,0,"CmnDefHousingObject_00141","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721038,0,0,"FesXmsShop2013_00142","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721039,0,0,"RegWilRingofAsh_00143","QUEST0","QUEST1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",66757,67009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721040,0,0,"FesNyrAmbassador2014_00144","ITEM","QUEST","LOGMSG_EVENT_INVENTORY_FULL_ERROR","","","","","","","","","","","","","","","","","","","","","","","","","","","",6964,66828,1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721041,0,0,"FesNyrFstShogun2014_00145","ITEM","QUEST","LOGMSG_EVENT_INVENTORY_FULL_ERROR","","","","","","","","","","","","","","","","","","","","","","","","","","","",6966,66829,1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721042,0,0,"FesNyrWilShogun2014_00146","ITEM","QUEST","LOGMSG_EVENT_INVENTORY_FULL_ERROR","","","","","","","","","","","","","","","","","","","","","","","","","","","",6967,66830,1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721043,0,0,"FesNyrSeaShogun2014_00147","ITEM","QUEST","LOGMSG_EVENT_INVENTORY_FULL_ERROR","","","","","","","","","","","","","","","","","","","","","","","","","","","",6965,66831,1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721044,0,0,"CmnDefBeautySalon_00148","BEAUTY_SALON_TICKET","LOGMSG_GIL_NOT_ENOUGH","QUEST","TERRITORY_TYPE_S1T1","TERRITORY_TYPE_W1T1","TERRITORY_TYPE_F1T1","LOC_ACTOR0","LOC_POS_SEA","LOC_POS_WIL","LOC_POS_FST","REGISTERING_CONTENT_FINDER","OTHER_WORLD","REWARD_BEAUTY_SALON","LOC_BGM0","LOC_ACTION0","LOC_ACTION1","LOC_POS_ISH","TERRITORY_TYPE_R2T1","LOC_POS_EST","TERRITORY_TYPE_E3T1","","","","","","","","","","",7005,3901,66746,177,178,179,1005882,4576990,4576992,4576993,25,40,26,191,1012,577,5878293,429,6654105,629,0,0,0,0,0,0,0,0,0,0,False,"Summon Aesthetician","",False,False,False,False,False,False,False,False,False
721045,0,0,"CmnDefHousingBuildHouse_00149","SE_ID_EVENT_HOUSING_BUILD","HOUSING_YOU_GOTA_HOUSE","","","","","","","","","","","","","","","","","","","","","","","","","","","","",69,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,True,False,False,False,False,False,True,False
721046,0,0,"CmnDefCompanyManufactory_00150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,True,False,False,False,False,False
721047,0,0,"CmnDefHousingGardeningPlant_00151","PLANT_TITLE","FC_AUTHORITY_SEEDING","FC_AUTHORITY_HARVESTING","GARDENING_ERR_NO_AUTHORITY_SEED","GARDENING_ERR_NO_AUTHORITY_HARVEST","HOUSING_ERR_FC_NG_01","ITEM_CATEGORY_SEED","ITEM_CATEGORY_SOIL","ITEM_CATEGORY_FERTILIZER","GARDENING_ERR_NO_SEED","GARDENING_ERR_NO_SOIL","GARDENING_ERR_NO_FERTILIZER","GARDENING_ERR_FULL_FERTILIZER","HOWTO_OUTLINE","HOWTO_HARVEST","HOWTO_GROW","FC_AUTHORITY_DISPOSE","GARDENING_ERR_NO_AUTHORITY_DISPOSE_PLANT","LAND_TYPE_FCHOUSE","LAND_TYPE_MATEHOUSE","LAND_TYPE_INVALID","HOUSING_ERR_HOUSE_MATE_NO_AUTHORITY_SEED","HOUSING_ERR_HOUSE_MATE_NO_AUTHORITY_HARVEST","HOUSING_ERR_HOUSE_MATE_NO_AUTHORITY_DISPOSE_PLANT","MATE_AUTHORITY_SEEDING","MATE_AUTHORITY_HARVESTING","MATE_AUTHORITY_DISPOSE","","","",6420,55,56,4009,4014,3300,20,21,22,4005,4006,4010,4012,165,167,166,57,4026,0,4,255,3405,3406,3407,2,3,4,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721048,0,0,"CmnDefHousingCraftFacility_00152","STATUS_CREATE_FACILITY","LOGMSG_HOUSING_CRAFT_FACILITIES_USE","LOGMSG_HOUSING_CRAFT_FACILITIES_USE_ERROR","","","","","","","","","","","","","","","","","","","","","","","","","","","",41,1270,1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721049,0,0,"CmnDefTomestoneExchange_00153","TOMESTONE_FROM","TOMESTONE_TO","EXCHANGE_RATE","ADDON_TOMESTONE_OVER_CONFIRM","","","","","","","","","","","","","","","","","","","","","","","","","","",4,2,25,4606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Allagan Tomestone of Esoterics Exchange","",False,False,False,False,False,False,False,False,False
721050,0,0,"RegSeaDigging_00154","QUEST0","QUEST1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",66856,66860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721051,0,0,"RegSeaNovvTrainingGround_00155","QUEST0","QUEST1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",66910,66914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721052,0,0,"RegFstCarlineCanopy_00156","QUEST0","QUEST1","QUEST2","QUEST3","QUEST4","QUEST5","","","","","","","","","","","","","","","","","","","","","","","","",65985,66060,67018,65964,67168,67895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721053,0,0,"RegWilTheQuicksand_00157","QUEST0","QUEST1","QUEST2","QUEST3","QUEST4","QUEST5","","","","","","","","","","","","","","","","","","","","","","","","",66088,66060,67020,65963,67167,67895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721054,0,0,"RegSeaTheDrowningWench_00158","QUEST0","QUEST1","QUEST2","QUEST3","QUEST4","QUEST5","","","","","","","","","","","","","","","","","","","","","","","","",66081,66060,67019,65964,67168,67895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721055,0,0,"RegFstArmorCraftsmanLegendary_00159","QUEST0","QUEST1","QUEST2","QUEST3","QUEST4","QUEST5","QUEST6","QUEST7","QUEST8","QUEST9","QUEST_JOB_REL_001","QUEST_JOB_REL_002","QUEST_JOB_REL_004","QUEST_JOB_REL_007","QUEST_JOB_REL_010","QUEST_JOB_REL_017","QUEST_JOB_REL_016","QUEST_JOB_REL_103","QUEST_SUB_FST_980","QUEST_JOB_REL_200","QUEST_JOB_REL_300","QUEST_JOB_REL_400","QUEST_JOB_REL_510","","","","","","","",66655,66656,66657,66658,66659,66660,66661,66662,66663,67115,66971,66972,67000,65742,65892,66097,66096,67750,67206,67820,67864,67915,67934,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721056,0,0,"RegLakMasterCrafter_00160","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721057,0,0,"RegLakMasterGatherer_00161","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721058,0,0,"RegFstArmorCraftsmanDisciple_00162","QUEST_ZW","QUEST_SUB_FST_980","ACHIEVEMENT_RELIC6","","","","","","","","","","","","","","","","","","","","","","","","","","","",66097,67206,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721059,0,0,"FesEstEggDreamer2014_00163","ENPC0","ENPC1","ENPC2","","","","","","","","","","","","","","","","","","","","","","","","","","","",1007904,1007905,1007906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721060,0,0,"CmnRadBahamutEventTerritory_00164","TERRITORY_FOREST","CUTSCENE_FOREST_1","CUTSCENE_FOREST_2","TERRITORY_WILD","CUTSCENE_WILD_1","CUTSCENE_WILD_2","CUTSCENE_WILD_3","","","","","","","","","","","","","","","","","","","","","","","",370,491,492,246,635,636,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,True,False,False,False,False,True,False,False
721061,0,0,"CmnDefRelicWeapon020Trade_00165","QUEST_JOB_REL_001","LOC_ACTION1","LOC_VFX1","ITEM_EPIC_PLD_020","ITEM_EPIC_PLD_SUB_020","ITEM_EPIC_PLD_010","","","","","","","","","","","","","","","","","","","","","","","","",66971,995,241,7824,7833,6257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Relic Weapon Zenith Enhancement","",True,False,False,False,False,False,False,False,False
721062,0,0,"CmnDefRelicWeapon025Trade_00166","QUEST_JOB_REL_002","ACHIEVEMENT","LOC_ACTION1","LOC_VFX1","ITEM_EPIC_PLD_SUB_025","","","","","","","","","","","","","","","","","","","","","","","","","",66972,925,1042,241,7843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Relic Weapon Atma Enhancement","",True,False,False,False,False,False,False,False,False
721063,0,0,"CmnDefRelicWeapon025GetNote_00167","QUEST_JOB_REL_002","ITEM_EPIC_PLD_020","ITEM_EPIC_PLD_SUB_020","TOMESTONE","NUM_OF_TOMESTONES","","","","","","","","","","","","","","","","","","","","","","","","","",66972,7824,7833,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Trials of the Braves Exchange","",True,False,False,False,False,False,False,False,False
721064,0,0,"CmnDefRelicWeapon025CancelNote_00168","QUEST_JOB_REL_002","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",66972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Trials of the Braves Disposal","",True,False,False,False,False,False,False,False,False
721065,0,0,"CmnDefRelicWeaponTalk_00169","QUEST_JOB_REL_001","QUEST_JOB_REL_002","ACHIEVEMENT","ACHIEVEMENT_RELIC3","QUEST_JOB_REL_004","ACHIEVEMENT_RELIC4","ACHIEVEMENT_RELIC5","QUEST_JOB_REL_010","QUEST_JOB_REL_017","ACHIEVEMENT_RELIC6","QUEST_SUB_FST_980","","","","","","","","","","","","","","","","","","","",66971,66972,925,926,67000,1028,1054,65892,66097,1081,67206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721066,0,0,"CmnDefRelicWeapon025NoteTalk_00170","QUEST_JOB_REL_002","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",66972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Trials of the Braves","",True,False,False,False,False,False,False,False,False
721067,0,0,"CmnDefRelicWeapon030GetReplica_00171","QUEST_JOB_REL_003","ITEM_MAGIC_INK","HOWTO","","","","","","","","","","","","","","","","","","","","","","","","","","","",66998,7885,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Sphere Scrolls","",True,False,False,False,False,False,False,False,False
721068,0,0,"CmnDefRelicWeapon030GetTreasureMap_00172","QUEST_JOB_REL_003","REWARD_TREASUREHUNT","ITEM_RELIC_TREASURE_MAP","TOMESTONE","NUM_OF_TOMESTONES","","","","","","","","","","","","","","","","","","","","","","","","","",66998,25,7884,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Mysterious Map Exchange","",True,False,False,False,False,False,False,False,False
721069,0,0,"CmnDefRelicWeapon030Trade_00173","QUEST_JOB_REL_004","LOC_ACTION1","LOC_VFX1","ITEM_EPIC_PLD_SUB_030","","","","","","","","","","","","","","","","","","","","","","","","","","",67000,1042,241,7872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Relic Weapon Animus Enhancement","",True,False,False,False,False,False,False,False,False
721070,0,0,"CmnDefMateriaSlot_00174","QUEST_SUB_CTS_814","LEVEL_EOBJ","SG_LOOP_SE","SG_NORMAL_SUCCESS","SG_GREAT_SUCCESS","LOC_ACTION1","LOGMSG_TRADE_MULTIPLE_LOG01_SUCCESS","","","","","","","","","","","","","","","","","","","","","","","",66999,4740570,0,1,2,974,4256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Transmute Materia","",True,False,False,False,False,False,False,False,False
721071,0,0,"CmnDefMateriaSlotTalk_00175","QUEST_SUB_CTS_814","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",66999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Materia Transmutation","",True,False,False,False,False,False,False,False,False
721072,0,0,"CmnDefRelicWeapon030ReplicaTalk_00176","QUEST_JOB_REL_003","ACHIEVEMENT_ITEM_EPIC_EVOLVE_2","","","","","","","","","","","","","","","","","","","","","","","","","","","","",66998,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721073,0,0,"RegFstExploreNote_00177","QUEST_SUB_CTS_817","QUEST_HEA_VNY_807","QUEST_STM_BDY_102","","","","","","","","","","","","","","","","","","","","","","","","","","","",65698,67643,68456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721074,0,0,"CmnDefHousingPersonalRoomEntrance_00178","SCREEN_IMAGE_BUY_ROOM_SUCCESS","DEFAULT_NAME_PRIVATE_ROOM","SCREEN_IMAGE_BUY_WORKSHOP_SUCCESS","","","","","","","","","","","","","","","","","","","","","","","","","","","",235,6487,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",True,False,False,True,False,False,False,False,False
721075,0,0,"CmnDefHousingPersonalRoomExit_00179","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721076,0,0,"ComDefMobOfficer_00180","REWARD_MOB_HUNT","GRAND_COMPANY_INVALID","GRAND_COMPANY_LIM","GRAND_COMPANY_GRD","GRAND_COMPANY_ULD","ENPC_LIM","ENPC_GRD","ENPC_ULD","","","","","","","","","","","","","","","","","","","","","","",99,0,1,2,3,1009552,1009152,1001379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721077,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False
721078,0,0,"ComDefFrontLine_00182","NPC_OF_LIMSA","NPC_OF_GRIDANIA","NPC_OF_ULDAH","GRAND_COMPANY_INVALID","MAELSTROM","ORDER_OF_TWIN_ADDER","IMMORTAL_FLAMES","QUEST_LINE1_GRD","QUEST_LINE1_LIM","QUEST_LINE1_ULD","LINE_02_1","LINE_01_1","NPC_OF_LIMSA_02","NPC_OF_GRIDANIA_02","NPC_OF_ULDAH_02","IC_CHECK_01","","","","","","","","","","","","","","",1009236,1009235,1009237,0,1,2,3,67063,67064,67065,50003,50001,1011820,1011819,1011818,50004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721079,0,0,"RegSeaNotoriousMonsterHintF1_00183","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721080,0,0,"RegSeaNotoriousMonsterHintF2_00184","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721081,0,0,"RegSeaNotoriousMonsterHintF3_00185","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721082,0,0,"RegSeaNotoriousMonsterHintF4_00186","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721083,0,0,"RegSeaNotoriousMonsterHintF5_00187","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721084,0,0,"RegSeaNotoriousMonsterHintF6_00188","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721085,0,0,"RegWilNotoriousMonsterHintF1_00189","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721086,0,0,"RegWilNotoriousMonsterHintF2_00190","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721087,0,0,"RegWilNotoriousMonsterHintF3_00191","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721088,0,0,"RegWilNotoriousMonsterHintF4_00192","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721089,0,0,"RegWilNotoriousMonsterHintF5_00193","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721090,0,0,"RegFstNotoriousMonsterHintF1_00194","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721091,0,0,"RegFstNotoriousMonsterHintF2_00195","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721092,0,0,"RegFstNotoriousMonsterHintF3_00196","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721093,0,0,"RegFstNotoriousMonsterHintF4_00197","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721094,0,0,"RegRocNotoriousMonsterHintF1_00198","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721095,0,0,"RegLakNotoriousMonsterHintF1_00199","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721096,0,0,"CmnDefMiniGame_00200","QUEST_COMP_MINIGAME_NEGOTIATION","QUEST_COMP_MINIGAME_ANV001","QUEST_COMP_MINIGAME_ANV101","QUEST_COMP_MINIGAME_ANV203","QUEST_COMP_MINIGAME_ANV301","QUEST_COMP_MINIGAME_EST401","","","","","","","","","","","","","","","","","","","","","","","","",66977,67082,67670,67867,68497,68615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721097,0,0,"CmnDefHousingBuddyStable_00201","CUTSCENE_FST_DARUMA","CUTSCENE_FST_JUMP","CUTSCENE_FST_BALANCE","CUTSCENE_SEA_DARUMA","CUTSCENE_SEA_JUMP","CUTSCENE_SEA_BALANCE","CUTSCENE_WIL_DARUMA","CUTSCENE_WIL_JUMP","CUTSCENE_WIL_BALANCE","LOGMSG_BUDDY_REAR_ERROR_REWARDFLG","TERRITORY_TYPE_S1H1","TERRITORY_TYPE_F1H1","TERRITORY_TYPE_W1H1","LOGMSG_BUDDY_REAR_ERROR_NO_CHOCOBO_LIST","LOGMSG_BUDDY_REAR_ERROR_REST_TIME","LOGMSG_BUDDY_REAR_ERROR_FOOD_POSSESION","LOGMSG_BUDDY_REAR_ERROR_PULL_REST_TIME","LOGMSG_BUDDY_REAR_ERROR_REST_TIME2","LOGMSG_BUDDY_REAR_ERROR_STAIN_ITEM_COUNT_FULL","LOGMSG_BUDDY_REAR_ERROR_STAIN_ITEM_HAVE","CUTSCENE_STAIN_CHANGE","LOGMSG_BUDDY_REAR_FEEDING","LOGMSG_BUDDY_REAR_CLOER_CHANGE_NOTICE","LOGMSG_BUDDY_REAR_CLOER_CHANGE","LOGMSG_BUDDY_REAR_STAINID_RESET","LOGMSG_BUDDY_REAR_CLOER_RESET_NOTICE","CUTSCENE_EAST_DARUMA","CUTSCENE_EAST_JUMP","CUTSCENE_EAST_BALANCE","TERRITORY_TYPE_E1H1",587,588,589,590,591,592,593,594,595,4460,339,340,341,4475,4464,4479,4470,4487,4494,4493,605,4495,4496,4497,4499,4642,1602,1603,1604,641,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721098,0,0,"ComDefMobHuntBoard_00202","TERRITORY_TYPE_S1T1","TERRITORY_TYPE_F1T1","TERRITORY_TYPE_W1T1","TERRITORY_TYPE_R2T1","TERRITORY_TYPE_G3T1","TERRITORY_TYPE_E3T1","ORDER_TYPE_DAILY_20","ORDER_TYPE_WEEKLY_20","ORDER_TYPE_DAILY_30_BEGIN","ORDER_TYPE_WEEKLY_30","ORDER_TYPE_DAILY_40_BEGIN","ORDER_TYPE_WEEKLY_40","","","","","","","","","","","","","","","","","","",128,132,130,418,635,628,0,4,1,5,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721099,0,0,"RegFstEhcatl_00203","","QUEST0","QUEST1","QUEST2","","","","","","","","","","","","","","","","","","","","","","","","","","",0,67022,67029,67649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721100,0,0,"CmnDefWeatherForeCast_00204","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721101,0,0,"RegFstIxalSupply_00205","QUEST_IXA_OPEN","QUEST_IXA_SUPPLY","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67023,67105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk","",False,False,False,False,False,False,False,False,False
721102,0,0,"CmnDefHousingKick_00206","LOGMSG_GIL_GET","ITEM_GIL","FCAUTHORITY_HOUSING_LAND","","","","","","","","","","","","","","","","","","","","","","","","","","","",1258,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Estate Possession Retrieval","",False,False,False,False,False,False,False,False,False
