#,Description,Alias,ShortAlias,Command,ShortCommand,Unknown0,Param,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5
332,"/vvoix, /voice
Utilisation : /vvoix [sous-commande]
Règle le volume des voix sur la valeur spécifiée.
>> Sous-commande :
[0-100]  Règle le volume sur la valeur correspondante.
* Si aucune sous-commande n'est spécifiée, alterne entre activé/désactivé.",/vvoix,,/voice,,0,229,2,0,0,0,0
333,"/vsonssystèmes, /systemsounds
Utilisation : /vsonssystèmes [sous-commande]
Règle le volume des sons système sur la valeur spécifiée.
>> Sous-commande :
[0-100]  Règle le volume sur la valeur correspondante.
* Si aucune sous-commande n'est spécifiée, alterne entre activé/désactivé.",/vsonssystèmes,,/systemsounds,,0,229,2,0,0,0,0
334,"/vambiancesonore, /ambientsounds
Utilisation : /vambiancesonore [sous-commande]
Règle le volume de l'ambiance sonore sur la valeur spécifiée.
>> Sous-commande :
[0-100]  Règle le volume sur la valeur correspondante.
* Si aucune sous-commande n'est spécifiée, alterne entre activé/désactivé.",/vambiancesonore,,/ambientsounds,,0,229,2,0,0,0,0
335,"/veffetssoi, /soundeffectsself
Utilisation : /veffetssoi [sous-commande]
Règle le volume des effets sonores venant de vous sur la valeur spécifiée.
>> Sous-commande :
[0-100]  Règle le volume sur la valeur correspondante.
* Si aucune sous-commande n'est spécifiée, alterne entre activé/désactivé.",/veffetssoi,,/soundeffectsself,,0,229,2,0,0,0,0
336,"/veffetséquipe, /soundeffectsparty
Utilisation : /veffetséquipe [sous-commande]
Règle le volume des effets sonores venant des équipiers sur la valeur spécifiée.
>> Sous-commande :
[0-100]  Règle le volume sur la valeur correspondante.
* Si aucune sous-commande n'est spécifiée, alterne entre activé/désactivé.",/veffetséquipe,,/soundeffectsparty,,0,229,2,0,0,0,0
337,"/veffetsautres, /soundeffectsother
Utilisation : /veffetsautres [sous-commande]
Règle le volume des effets sonores venant des autres joueurs sur la valeur spécifiée.
>> Sous-commande :
[0-100]  Règle le volume sur la valeur correspondante.
* Si aucune sous-commande n'est spécifiée, alterne entre activé/désactivé.",/veffetsautres,,/soundeffectsother,,0,229,2,0,0,0,0
338,"/vhautparleur, /vhp, /systemsoundsspeaker
Utilisation : /vhautparleur [sous-commande]
Règle le volume du haut-parleur de la manette sans fil pour les sons système sur la valeur spécifiée.
* Version PlayStation®4, PlayStation®5 et Windows® uniquement.
>> Sous-commande :
[0-100]  Règle le volume sur la valeur correspondante.
* Si aucune sous-commande n'est spécifiée, alterne entre activé/désactivé.",/vhautparleur,/vhp,/systemsoundsspeaker,,0,229,2,0,0,0,0
339,"/hcaméraobjective, /tiltcamera
Utilisation : /hcaméraobjective [sous-commande]
Règle la hauteur de la caméra objective sur la valeur spécifiée dans la configuration personnage.
>> Sous-commande :
[0-100]  Règle la hauteur sur la valeur correspondante.",/hcaméraobjective,,/tiltcamera,,0,36,2,0,0,0,0
340,"/musiquemonture, /mountbgm
Utilisation : /musiquemonture [sous-commande]
Active/Désactive la musique à dos de monture (configuration système).
>> Sous-commande :
activé (on)  Active la musique à dos de monture.
désactivé (off)  Désactive la musique à dos de monture.
* Si aucune sous-commande n'est spécifiée, alterne entre activé/désactivé.",/musiquemonture,,/mountbgm,,0,100,2,1,2,0,0
341,"/actionsinterprétation, /ainterp, /performsounds
Utilisation : /actionsinterprétation [sous-commande]
Règle le volume des Actions d'interprétation sur la valeur spécifiée.
>> Sous-commande :
[0-100]  Règle le volume sur la valeur correspondante.
* Si aucune sous-commande n'est spécifiée, alterne entre activé/désactivé.",/actionsinterprétation,/ainterp,/performsounds,,0,229,2,0,0,0,0
342,,,,,,0,0,0,0,0,0,0
343,,,,,,0,0,0,0,0,0,0
344,,,,,,0,0,0,0,0,0,0
345,,,,,,0,0,0,0,0,0,0
346,,,,,,0,0,0,0,0,0,0
347,,,,,,0,0,0,0,0,0,0
348,,,,,,0,0,0,0,0,0,0
349,,,,,,0,0,0,0,0,0,0
350,,,,,,0,0,0,0,0,0,0
351,,,,,,0,0,0,0,0,0,0
352,,,,,,0,0,0,0,0,0,0
353,,,,,,0,0,0,0,0,0,0
354,,,,,,0,0,0,0,0,0,0
355,,,,,,0,0,0,0,0,0,0
356,,,,,,0,0,0,0,0,0,0
357,,,,,,0,0,0,0,0,0,0
358,,,,,,0,0,0,0,0,0,0
359,,,,,,0,0,0,0,0,0,0
360,,,,,,0,0,0,0,0,0,0
361,,,,,,0,0,0,0,0,0,0
362,,,,,,0,0,0,0,0,0,0
363,,,,,,0,0,0,0,0,0,0
364,,,,,,0,0,0,0,0,0,0
365,,,,,,0,0,0,0,0,0,0
366,,,,,,0,0,0,0,0,0,0
367,,,,,,0,0,0,0,0,0,0
368,,,,,,0,0,0,0,0,0,0
369,,,,,,0,0,0,0,0,0,0
370,,,,,,0,0,0,0,0,0,0
371,,,,,,0,0,0,0,0,0,0
372,,,,,,0,0,0,0,0,0,0
373,,,,,,0,0,0,0,0,0,0
374,,,,,,0,0,0,0,0,0,0
375,,,,,,0,0,0,0,0,0,0
376,,,,,,0,0,0,0,0,0,0
377,,,,,,0,0,0,0,0,0,0
378,,,,,,0,0,0,0,0,0,0
379,,,,,,0,0,0,0,0,0,0
380,,,,,,0,0,0,0,0,0,0
381,,,,,,0,0,0,0,0,0,0
382,,,,,,0,0,0,0,0,0,0
383,,,,,,0,0,0,0,0,0,0
384,,,,,,0,0,0,0,0,0,0
385,,,,,,0,0,0,0,0,0,0
386,,,,,,0,0,0,0,0,0,0
387,,,,,,0,0,0,0,0,0,0
388,,,,,,0,0,0,0,0,0,0
389,,,,,,0,0,0,0,0,0,0
390,,,,,,0,0,0,0,0,0,0
391,,,,,,0,0,0,0,0,0,0
392,,,,,,0,0,0,0,0,0,0
393,,,,,,0,0,0,0,0,0,0
394,,,,,,0,0,0,0,0,0,0
395,,,,,,0,0,0,0,0,0,0
396,,,,,,0,0,0,0,0,0,0
397,,,,,,0,0,0,0,0,0,0
398,,,,,,0,0,0,0,0,0,0
399,,,,,,0,0,0,0,0,0,0
400,,,,,,0,0,0,0,0,0,0
401,"/cmdémotion, /emote, /em
Utilisation : /cmdémotion [message]
Affiche un message commençant par le nom de votre personnage dans la couleur d'un message d'emote et dans le même périmètre qu'un ""Dire"".
Le message ne s'affiche pas si le filtre de chat ""Emotes personnalisées"" est activé.",/cmdémotion,,/emote,/em,0,292,1,0,0,0,0
402,"/surprise, /surprised
Utilisation : /surprise [sous-commande]
S'étonner.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/surprise,,/surprised,,0,293,2,1,2,0,0
403,"/fâché, /colère, /angry
Utilisation : /fâché [sous-commande]
Se fâcher.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/fâché,/colère,/angry,,0,293,2,1,2,0,0
404,"/furieux, /furious
Utilisation : /furieux [sous-commande]
Enrager.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/furieux,,/furious,,0,293,2,1,2,0,0
405,"/rougir, /rougit, /blush
Utilisation : /rougir [sous-commande]
Rougir d'embarras.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/rougir,/rougit,/blush,,0,293,2,1,2,0,0
406,"/révérence, /sincliner, /bow
Utilisation : /révérence [sous-commande]
S'incliner.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/révérence,/sincliner,/bow,,0,293,2,1,2,0,0
407,"/encourager, /cheer
Utilisation : /encourager [sous-commande]
Encourager.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/encourager,,/cheer,,0,293,2,1,2,0,0
408,"/applaudir, /clap
Utilisation : /applaudir [sous-commande]
Applaudir.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/applaudir,,/clap,,0,293,2,1,2,0,0
409,"/viens, /beckon
Utilisation : /viens [sous-commande]
Faire signe de venir.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/viens,,/beckon,,0,293,2,1,2,0,0
410,"/consoler, /comfort
Utilisation : /consoler [sous-commande]
Consoler.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/consoler,,/comfort,,0,293,2,1,2,0,0
411,"/pleurer, /cry
Utilisation : /pleurer [sous-commande]
Pleurer.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/pleurer,,/cry,,0,293,2,1,2,0,0
412,"/danser, /dance
Utilisation : /danser [sous-commande]
Danser.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/danser,,/dance,,0,293,2,1,2,0,0
413,"/questionner, /douter, /doubt
Utilisation : /questionner [sous-commande]
Remettre en question, douter.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/questionner,/douter,/doubt,,0,293,2,1,2,0,0
414,"/somnoler, /doze
Utilisation : /somnoler [sous-commande]
Somnoler. Cette commande peut également être utilisée à proximité d'un lit pour s'y coucher.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/somnoler,,/doze,,0,293,2,1,2,0,0
415,"/dépit, /fume
Utilisation : /dépit [sous-commande]
Se dépiter, fulminer.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/dépit,,/fume,,0,293,2,1,2,0,0
416,"/bye, /aurevoir, /goodbye
Utilisation : /aurevoir [sous-commande]
Faire un signe d'au revoir.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/aurevoir,/bye,/goodbye,,0,293,2,1,2,0,0
417,"/coucou, /wave
Utilisation : /coucou [sous-commande]
Faire un signe de la main.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/coucou,,/wave,,0,293,2,1,2,0,0
418,"/consterner, /bah, /huh
Utilisation : /consterner [sous-commande]
Montrer sa consternation.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/consterner,/bah,/huh,,0,293,2,1,2,0,0
419,"/joie, /réjouir, /joy
Utilisation : /joie [sous-commande]
Se réjouir.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/joie,/réjouir,/joy,,0,293,2,1,2,0,0
420,"/àgenoux, /sagenouiller, /kneel
Utilisation : /àgenoux [sous-commande]
S'agenouiller en signe de respect.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/àgenoux,/sagenouiller,/kneel,,0,293,2,1,2,0,0
421,"/rire, /rigoler, /chuckle
Utilisation : /rire [sous-commande]
Rire.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/rire,/rigoler,/chuckle,,0,293,2,1,2,0,0
422,"/sesclaffer, /mdr, /laugh
Utilisation : /sesclaffer [sous-commande]
S'esclaffer.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/sesclaffer,/mdr,/laugh,,0,293,2,1,2,0,0
423,"/scruter, /lookout
Utilisation : /scruter [sous-commande]
Scruter les environs.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/scruter,,/lookout,,0,293,2,1,2,0,0
424,"/moi, /me
Utilisation : /moi [sous-commande]
Attirer l'attention sur soi.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/moi,,/me,,0,293,2,1,2,0,0
425,"/non, /no
Utilisation : /non [sous-commande]
Refuser d'un signe de tête.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/non,,/no,,0,293,2,1,2,0,0
426,"/refuser, /deny
Utilisation : /refuser [sous-commande]
Refuser ou nier énergiquement.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/refuser,,/deny,,0,293,2,1,2,0,0
427,"/paniquer, /panic
Utilisation : /paniquer [sous-commande]
Paniquer.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/paniquer,,/panic,,0,293,2,1,2,0,0
428,"/montrer, /point
Utilisation : /montrer [sous-commande]
Montrer du doigt.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/montrer,,/point,,0,293,2,1,2,0,0
429,"/toucher, /poke
Utilisation : /toucher [sous-commande]
Titiller, toucher du doigt.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/toucher,,/poke,,0,293,2,1,2,0,0
430,"/féliciter, /bravo, /congratulate
Utilisation : /féliciter [sous-commande]
Féliciter chaleureusement.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/féliciter,/bravo,/congratulate,,0,293,2,1,2,0,0
431,"/motivation, /moral, /psych
Utilisation : /motivation [sous-commande]
Se motiver.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/motivation,/moral,/psych,,0,293,2,1,2,0,0
432,"/saluer, /salute
Utilisation : /saluer [sous-commande]
Saluer solennellement.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/saluer,,/salute,,0,293,2,1,2,0,0
433,"/choc, /shocked
Utilisation : /choc [sous-commande]
Se montrer choqué.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/choc,,/shocked,,0,293,2,1,2,0,0
434,"/épaules, /bof, /shrug
Utilisation : /épaules [sous-commande]
Hausser les épaules.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/épaules,/bof,/shrug,,0,293,2,1,2,0,0
435,"/stimuler, /rally
Utilisation : /stimuler [sous-commande]
Faire un geste stimulant.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/stimuler,,/rally,,0,293,2,1,2,0,0
436,"/apaiser, /soothe
Utilisation : /apaiser [sous-commande]
Apaiser.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/apaiser,,/soothe,,0,293,2,1,2,0,0
437,"/tituber, /stagger
Utilisation : /tituber [sous-commande]
Tituber.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/tituber,,/stagger,,0,293,2,1,2,0,0
438,"/étirer, /stretch
Utilisation : /étirer [sous-commande]
S'étirer.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/étirer,,/stretch,,0,293,2,1,2,0,0
439,"/bouder, /sulk
Utilisation : /bouder [sous-commande]
Bouder.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/bouder,,/sulk,,0,293,2,1,2,0,0
440,"/penser, /think
Utilisation : /penser [sous-commande]
Réfléchir.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/penser,,/think,,0,293,2,1,2,0,0
441,"/déçu, /raslebol, /upset
Utilisation : /déçu [sous-commande]
Être très déçu.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/déçu,/raslebol,/upset,,0,293,2,1,2,0,0
442,"/bienvenue, /accueillir, /welcome
Utilisation : /bienvenue [sous-commande]
Accueillir à bras ouverts.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/bienvenue,/accueillir,/welcome,,0,293,2,1,2,0,0
443,"/oui, /acquiescer, /yes
Utilisation : /oui [sous-commande]
Approuver d'un signe de tête.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/oui,/acquiescer,/yes,,0,293,2,1,2,0,0
444,"/approuver, /pouce, /thumbsup
Utilisation : /approuver [sous-commande]
Approuver énergiquement.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/approuver,/pouce,/thumbsup,,0,293,2,1,2,0,0
445,"/seregarder, /examineself
Utilisation : /seregarder [sous-commande]
Se regarder.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/seregarder,,/examineself,,0,293,2,1,2,0,0
446,"/poser, /pose
Utilisation : /poser [sous-commande]
Prendre une pose.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/poser,,/pose,,0,293,2,1,2,0,0
447,"/lancerbaiser, /blowkiss
Utilisation : /lancerbaiser [sous-commande]
Envoyer un baiser.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/lancerbaiser,,/blowkiss,,0,293,2,1,2,0,0
448,"/prosterner, /grovel
Utilisation : /prosterner [sous-commande]
Se prosterner.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/prosterner,,/grovel,,0,293,2,1,2,0,0
449,"/heureux, /jubiler, /happy
Utilisation : /heureux [sous-commande]
Jubiler.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/heureux,/jubiler,/happy,,0,293,2,1,2,0,0
450,"/désespoir, /disappointed
Utilisation : /désespoir [sous-commande]
Exprimer son désespoir.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/désespoir,,/disappointed,,0,293,2,1,2,0,0
451,"/asseoir, /sit, /lounge
Alterner entre la position assise et la position levée. Cette commande peut également être utilisée à proximité d'un siège pour s'y asseoir.
Certaines commandes d'emotes comportent des gestes spéciaux adaptés à la position assise.",/asseoir,/lounge,/lounge,/sit,0,37,1,0,0,0,0
452,,,,,,0,0,0,0,0,0,0
453,"/asseoirparterre, /groundsit
Alterne entre la position assise par terre et la position levée.
Certaines commandes d'emotes comportent des gestes spéciaux adaptés à la position assise.",/asseoirparterre,,/groundsit,,0,37,1,0,0,0,0
454,,,,,,0,0,0,0,0,0,0
455,"/guillemets, /airquotes
Faire des guillemets avec les doigts pour citer les dires de quelqu'un ou encore marquer l'ironie ou l'importance de certains mots.
Seule une animation est exécutée.",/guillemets,,/airquotes,,0,293,2,1,2,0,0
456,"/salutgc, /gcsalute
Utilisation : /salutgc [sous-commande]
Effectuer le salut du Maelstrom.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/salutgc,,/gcsalute,,0,293,2,1,2,0,0
457,"/salutgc, /gcsalute
Utilisation : /salutgc [sous-commande]
Effectuer le salut de l'ordre des Deux Vipères.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/salutgc,,/gcsalute,,0,293,2,1,2,0,0
458,"/salutgc, /gcsalute
Utilisation : /salutgc [sous-commande]
Effectuer le salut des Immortels.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/salutgc,,/gcsalute,,0,293,2,1,2,0,0
459,"/prier, /pray
Utilisation : /prier [sous-commande]
Offrir une prière solennelle aux Douze ou tout autre dieu vénéré.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/prier,,/pray,,0,293,2,1,2,0,0
460,"/salutimp, /imperialsalute
Utilisation : /salutimp [sous-commande]
Effectuer le salut des Impériaux.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/salutimp,,/imperialsalute,,0,293,2,1,2,0,0
461,"/visière, /visor
Baisse ou remonte la visière d'un couvre-chef pour lequel une telle opération est possible.",/visière,,/visor,,0,301,2,1,2,0,0
462,,,,,,0,0,0,0,0,0,0
463,"/mégabrasier, /megaflare
Utilisation : /mégabrasier [sous-commande]
Effectue une dé­mon­stra­tion pyrotechnique.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/mégabrasier,,/megaflare,,0,293,2,1,2,0,0
464,"/chorémartiale, /crimsonlotus
Utilisation : /chorémartiale [sous-commande]
Exécute une chorégraphie martiale.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/chorémartiale,,/crimsonlotus,,0,293,2,1,2,0,0
465,"/tombersouslecharme, /charmed
Utilisation : /tombersouslecharme [sous-commande]
Tombe en pâmoison.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/tombersouslecharme,,/charmed,,0,293,2,1,2,0,0
466,"/encouragerdevantbleu, /bâtonsdvble, /cheeronblue, /cheerob
Utilisation : /encouragerdevantbleu [sous-commande]
Encourage vers l'avant avec des bâtons lumineux bleus.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/encouragerdevantbleu,/bâtonsdvble,/cheeronblue,/cheerob,0,293,2,1,2,0,0
467,"/encouragerarcjaune, /bâtonsarcjau, /cheerwaveyellow, /cheerwy
Utilisation : /encouragerarcjaune [sous-commande]
Encourage en agitant le bras en arc-de-cercle avec des bâtons lumineux jaunes.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/encouragerarcjaune,/bâtonsarcjau,/cheerwaveyellow,/cheerwy,0,293,2,1,2,0,0
468,"/encouragersautrouge, /bâtonssautrou, /cheerjumpred, /cheerjr
Utilisation : /encouragersautrouge [sous-commande]
Encourage en sautillant avec des bâtons lumineux rouges.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/encouragersautrouge,/bâtonssautrou,/cheerjumpred,/cheerjr,0,293,2,1,2,0,0
469,"/neutre, /straightface, /straight
Utilisation : /neutre [sous-commande]
Afficher une expression normale.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
* Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/neutre,/normal,/straightface,/straight,0,293,2,1,2,0,0
470,"/sourire, /smile
Utilisation : /sourire [sous-commande]
Sourire.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/sourire,,/smile,,0,293,2,1,2,0,0
471,"/radieux, /grin
Utilisation : /radieux [sous-commande]
Prendre un air radieux.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/radieux,,/grin,,0,293,2,1,2,0,0
472,"/confiant, /smirk
Utilisation : /confiant [sous-commande]
Prendre un air confiant.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/confiant,,/smirk,,0,293,2,1,2,0,0
473,"/arrogant, /taunt
Utilisation : /arrogant [sous-commande]
Afficher un air arrogant.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/arrogant,,/taunt,,0,293,2,1,2,0,0
474,"/yeuxfermés, /shuteyes, /shut 
Utilisation : /yeuxfermés [sous-commande]
Fermer les yeux.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/yeuxfermés,,/shuteyes,/shut,0,293,2,1,2,0,0
475,"/triste, /sad
Utilisation : /triste [sous-commande]
Prendre un air triste.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/triste,,/sad,,0,293,2,1,2,0,0
476,"/peur, /scared, /fear
Utilisation : /peur [sous-commande]
Prendre un air effrayé.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/peur,/effrayé,/scared,/fear,0,293,2,1,2,0,0
477,"/stupéfait, /amazed, /awe
Utilisation : /stupéfait [sous-commande]
Prendre un air stupéfait.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/stupéfait,,/amazed,/awe,0,293,2,1,2,0,0
478,"/douleur, /ouch, /ow
Utilisation : /douleur [sous-commande]
Souffrir.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/douleur,/aïe,/ouch,/ow,0,293,2,1,2,0,0
479,"/grognon, /annoyed, /annoy
Utilisation : /grognon [sous-commande]
Prendre un air maussade.
>> Sous-commande :
animation (motion)   Exécute uniquement l'animation.
Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.",/grognon,/maussade,/annoyed,/annoy,0,293,2,1,2,0,0
